,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
213,13.88888889,33.33333333,-3.333333333,29.11,10.65714,528,90,14473,8580800,55000,22,12.36,16,100,56.17977528,222.9448,0.91,250,140.4494382,444.2271,0.93,21,20.95466,0.964285714,42.5,40.2121,0.776470588,3.5,5.0762,0.742857143,0.3,3814,0.9,7.5,26.2,843,197.4546,5.828125,11.15234375,29.25390625,2.3828125,0.25,1.359375,0.44921875,1.703125,0.8203125,0.765625,2.33203125,0.23828125,2.140625,0.265625,1.16796875,0.35546875,0.9609375,0.3359375,0.3125,1.671875,2.84765625,0.23046875,3.5625,0.234375,1.99609375,1.66796875,0.0234375,0.03125,0.25,0.30859375,0.0546875,0.85546875,0.15234375,0.8046875,0.16796875,0.79296875,0.0234375,0.0546875,0.11328125,0.0078125,1.98046875,0.00390625,0.10546875,0.26171875,0.34765625,0.625,0.0625,0.11328125,0.03125,0.01953125,0.2421875,0.25,0.31640625,0.37109375,0.05859375,0.140625,0.125,0.23046875,2.98046875,0.46875,0.015625,0.2734375,0.00390625,0.03515625,0.92578125,0.03515625,0.23046875,0.0078125,0.078125,0.03515625,0.26953125,0.03125,0.1171875,0.18359375,0.00390625,0.265625,0.17578125,0.57421875,1.29296875,0.17578125,0.08203125,1.125,0.3984375,0.0078125,0.328125,0.01953125,0.4921875,0.0234375,0.09765625,0.08984375,0.19140625,0.00390625,0.1328125,0.1015625,0.171875,0.00390625,0.03125,0.00390625,0.05859375,0.04296875,0.0859375,0,0.01171875,0.2734375,0.00390625,0.08203125,0.0546875,0.01953125,0.10546875,0,0.06640625,0.16796875,0.015625,0.15625,0.765625,0.0703125,0,0,0,0,0.0078125,0.01171875,0,0,0.2890625,0.02734375,0.01953125,0.08984375,0.14453125,0,0.08984375,0.05078125,0.00390625,0.0234375,0.65625,0.0390625,0.04296875,0.00390625,0.00390625,0,0,0.01171875,0.0703125,0,0.19921875,0.01171875,0.37890625,0.0078125,0.046875,0.0703125,0.015625,0.0078125,0,0,0.1640625,0.296875,0,0.015625,0.078125,0.00390625,0.18359375,0.015625,0.01171875,0.015625,0.046875,0.0625,0.03125,0.0625,0.0078125,0,0.00390625
214,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,205000,14,3.5,10,170,109.6774194,222.9448,0.941176471,375,241.9354839,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.1,2852,0.68,6.9,30.6,3510,197.4546,4.84375,14.62890625,27.49609375,2.62109375,0.37890625,1.48046875,0.46875,4.27734375,0.90234375,0.75390625,1.83984375,0.2265625,2.1640625,0.33203125,1.0625,0.20703125,0.04296875,0.46875,0.359375,1.5078125,0.796875,0.06640625,1.37890625,0.1015625,0.8359375,0.37890625,0.0078125,0.01171875,0.20703125,0.24609375,0.078125,0.91796875,0.14453125,1.13671875,0.109375,0.46875,0.046875,0.00390625,0.02734375,0.00390625,0.1796875,0.0546875,0.046875,0.94921875,0.1484375,0.45703125,0.2421875,0.15234375,0.07421875,0.00390625,0.6796875,0.15234375,0.34765625,0.62890625,0.04296875,0.14453125,0.69921875,0.1484375,0.765625,0.56640625,0.01171875,0.296875,0,0.02734375,0.203125,0.03125,0.82421875,0.01953125,0.19921875,0.015625,0.203125,0.0078125,0.125,0.1328125,0,0.51953125,0.1953125,0.76953125,1.2734375,0.1171875,0.1796875,1.4375,0.41015625,0.0078125,0.359375,0.00390625,4.4375,0.0234375,0.015625,0.07421875,0.08203125,0.0234375,0.1015625,0.125,0.0859375,0.00390625,0,0.0390625,0.0390625,0,0.1640625,0.00390625,0,1.2421875,0,0.13671875,0.0546875,0.02734375,0.6875,0.0078125,0.2109375,0.9140625,0.015625,0.21484375,0.4921875,0.08984375,0,0.01953125,0.00390625,0,0.015625,0.00390625,0.0234375,0,0.00390625,0.05078125,0.015625,1.38671875,0.25390625,0,0.015625,0.01953125,0,0.0078125,0.08984375,0.03125,0.02734375,0,0.00390625,0.03125,0.03125,0,0.00390625,0,0.05078125,0,0.640625,0.0078125,0,0.0625,0.04296875,0.01171875,0,0.33203125,0.046875,0.15234375,0,0.03515625,0.0390625,0.00390625,0.140625,0.02734375,0.0234375,0.00390625,0,0.125,0.015625,0,0,0,0
215,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,205000,14,3.5,10,170,109.6774194,222.9448,0.941176471,375,241.9354839,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.1,2852,1.58,7.08,30.9,3250,197.4546,4.62890625,13.65625,27.74609375,2.57421875,0.44140625,0.8359375,0.68359375,4.62109375,0.79296875,0.87890625,2.5625,0.22265625,2.59375,0.296875,0.953125,0.1640625,0.01953125,0.453125,0.421875,1.390625,1.08984375,0.03515625,1.40234375,0.15234375,0.94921875,0.32421875,0.01171875,0.00390625,0.11328125,0.21484375,0.078125,1.4921875,0.1171875,1.4375,0.08203125,0.45703125,0.05078125,0.01171875,0.02734375,0,0.09765625,0.08984375,0.02734375,1,0.15625,0.46484375,0.25,0.12890625,0.0390625,0,1.24609375,0.12890625,0.11328125,0.72265625,0.015625,0.2421875,0.92578125,0.25,0.5703125,0.4921875,0.01171875,0.109375,0.00390625,0.015625,0.22265625,0.0390625,0.6953125,0.01171875,0.125,0.02734375,0.15234375,0.0234375,0.08203125,0.11328125,0,0.3125,0.29296875,0.84765625,1.15625,0.0546875,0.36328125,0.70703125,0.36328125,0.0234375,0.3203125,0,3.97265625,0.09375,0.01171875,0.0703125,0.0859375,0.0078125,0.06640625,0.125,0.05859375,0.01171875,0.01171875,0.015625,0.0390625,0,0.23046875,0,0,0.84765625,0.0078125,0.125,0.06640625,0.01953125,0.71875,0.00390625,0.19140625,1.0703125,0.0234375,0.171875,0.4375,0.0703125,0,0.01171875,0.00390625,0,0.00390625,0,0.01171875,0,0,0.0625,0.0234375,2.171875,0.19140625,0,0.03125,0.01171875,0,0.0078125,0.0859375,0.03125,0.0078125,0,0.015625,0.046875,0,0,0.01171875,0,0.0390625,0,0.6015625,0.0078125,0,0.171875,0.0390625,0.00390625,0,0.1953125,0.09375,0.15625,0,0.0546875,0.015625,0.0078125,0.24609375,0,0.0078125,0,0,0.04296875,0.00390625,0,0.00390625,0,0
216,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,205000,14,3.5,10,170,109.6774194,222.9448,0.941176471,375,241.9354839,444.2271,0.92,40,20.95466,0.875,50,40.2121,0.74,5.5,5.0762,0.727272727,0.1,2852,1.03,7.04,30.9,3260,197.4546,5.171875,15.52734375,26.375,2.52734375,0.421875,1.0390625,0.625,4.48046875,1.0390625,1.046875,2.01953125,0.20703125,2.22265625,0.24609375,1.78125,0.21484375,0.03515625,0.4609375,0.359375,1.46484375,0.9609375,0.05078125,1.5546875,0.1796875,0.98828125,0.30859375,0.01171875,0.00390625,0.1875,0.265625,0.1015625,1.0234375,0.08984375,0.9453125,0.1171875,0.38671875,0.05078125,0.0234375,0.01171875,0,0.20703125,0.078125,0.0625,0.9765625,0.14453125,0.5859375,0.26953125,0.15234375,0.03515625,0,0.8203125,0.14453125,0.15234375,0.8125,0.03515625,0.1875,0.7421875,0.25,0.5859375,0.421875,0.02734375,0.16015625,0,0.04296875,0.296875,0.03515625,0.80078125,0.01953125,0.1875,0.02734375,0.12109375,0.0078125,0.0859375,0.140625,0,0.3828125,0.203125,0.59765625,1.125,0.0546875,0.23046875,1.05859375,0.4296875,0.0078125,0.21484375,0,3.921875,0.0703125,0.015625,0.05859375,0.12890625,0.01953125,0.0625,0.13671875,0.09375,0.0078125,0.015625,0.0078125,0.05078125,0.0078125,0.19921875,0.0078125,0,1.046875,0.0078125,0.140625,0.05859375,0.03125,0.70703125,0.015625,0.16015625,1.03125,0.04296875,0.2109375,0.453125,0.0390625,0,0.01171875,0.015625,0,0.0078125,0,0.00390625,0,0,0.05078125,0.01953125,1.453125,0.15625,0,0.03125,0.03125,0,0.015625,0.12109375,0.03515625,0.01953125,0,0.0234375,0.0390625,0,0,0.01953125,0,0.1171875,0,0.6640625,0,0,0.14453125,0.03515625,0.01171875,0,0.21484375,0.03515625,0.140625,0,0.03515625,0.0234375,0.00390625,0.19921875,0,0.0234375,0.00390625,0,0.08984375,0.00390625,0,0,0,0
217,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,60000,22,10,20,150,90.90909091,222.9448,0.986666667,400,242.4242424,444.2271,0.9125,12.5,20.95466,0.92,35,40.2121,0.457142857,5,5.0762,0.7,0.7,2890,1.04,6.9,32.4,2829,197.4546,4.80859375,18.6484375,16.56640625,4.97265625,0.87109375,1.5625,0.8046875,2.0390625,0.59765625,1.01171875,2.83984375,0.25,2.74609375,0.07421875,2.171875,0.296875,2.76953125,0.21875,0.15625,1.19921875,0.484375,0.16015625,0.96484375,0.3046875,1.23828125,0.109375,0.09375,0.01953125,0.10546875,1.2265625,0.0234375,1.42578125,0.13671875,0.47265625,0.046875,0.6328125,0.06640625,0,0.00390625,0.0234375,0.453125,0.04296875,0,5.125,0.31640625,0.2890625,0.015625,0.0234375,0.07421875,0.00390625,0.09375,0.02734375,0.0546875,0.57421875,0.0078125,0.16015625,0.65625,3.10546875,0.23046875,0.50390625,0.0234375,0.08203125,0.0546875,0.02734375,1.6796875,0,0.11328125,0.0234375,0.16015625,0.30859375,0.63671875,0.0078125,0.46875,0.75,0.171875,0.14453125,0.1015625,0.28125,1.453125,0.0859375,0.5,0.19921875,0.765625,0.0234375,0.125,0,0.25390625,0.04296875,0.0078125,0.015625,0.140625,0.19921875,0.3125,0.09375,0.07421875,0.0078125,0.328125,0.00390625,0.0234375,0,0.32421875,0,0.015625,0.19921875,0.0390625,0.09765625,0.1171875,0.06640625,0.0390625,0.00390625,0.0234375,2.55078125,0.078125,0.01953125,0.14453125,0.078125,0,0.00390625,0.078125,0.00390625,0.0078125,0,0,0.00390625,0,0.1328125,0.0234375,1.2578125,0.015625,0,0.015625,0.00390625,0,0.01171875,0.15625,0.0546875,0.015625,0.0078125,0.00390625,0,0.125,0,0.0625,0,0.02734375,0,0.03125,0,0.00390625,0.1171875,0,0,0,0,0.0390625,0.03125,0,0,0.06640625,0.0390625,0.125,0.015625,0,0.0078125,0,0,0,0.0625,0.05859375,0,0
218,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,60000,22,10,20,150,90.90909091,222.9448,0.986666667,400,242.4242424,444.2271,0.9125,12.5,20.95466,0.92,35,40.2121,0.457142857,5,5.0762,0.7,0.7,2890,1.96,6.92,32.4,2665,197.4546,5.72265625,13.5859375,17.80859375,3.9140625,0.77734375,1.29296875,0.6796875,2.46484375,0.65625,1.078125,3.84765625,0.2578125,2.875,0.08203125,2.0625,0.28125,2.98046875,0.234375,0.125,1.296875,0.49609375,0.125,1.08984375,0.28515625,1.109375,0.109375,0.03125,0.015625,0.1171875,1.0859375,0.01953125,1.94921875,0.171875,0.55859375,0.02734375,0.4375,0.05859375,0,0.00390625,0,0.63671875,0.00390625,0,6.6328125,0.3515625,0.28125,0.01171875,0.01171875,0.046875,0.00390625,0.14453125,0.03125,0.01171875,0.50390625,0.0234375,0.19921875,1,3.08984375,0.2421875,0.828125,0.03125,0.03125,0.05859375,0.015625,1.578125,0,0.046875,0.015625,0.046875,0.30859375,0.49609375,0.02734375,0.328125,0.58984375,0.2109375,0.125,0.13671875,0.33984375,2.0703125,0.03125,0.70703125,0.0703125,0.71875,0.0078125,0.140625,0,0.33203125,0.06640625,0.00390625,0.0078125,0.12109375,0.08203125,0.171875,0.109375,0.0703125,0.0078125,0.296875,0.0078125,0.01953125,0,0.48046875,0,0.0078125,0.23828125,0.05078125,0.1015625,0.078125,0.00390625,0.01953125,0.00390625,0.01953125,2.4296875,0.09765625,0.03125,0.23828125,0.078125,0,0.01171875,0.1953125,0,0.00390625,0,0,0.015625,0,0.1875,0.046875,1.2890625,0.015625,0,0.046875,0.00390625,0,0.02734375,0.13671875,0.0859375,0.00390625,0.00390625,0.00390625,0.00390625,0.11328125,0,0.03125,0,0.01171875,0.00390625,0.02734375,0,0,0.19921875,0,0.00390625,0,0,0.0234375,0.02734375,0,0,0.046875,0.015625,0.1796875,0.015625,0,0.00390625,0,0,0,0.08203125,0.05078125,0.00390625,0
219,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,60000,22,10,20,150,90.90909091,222.9448,0.986666667,400,242.4242424,444.2271,0.9125,12.5,20.95466,0.92,35,40.2121,0.457142857,5,5.0762,0.7,0.7,2890,5.25,6.83,32.6,2445,197.4546,5.21875,19.65625,14.4375,4.69140625,0.671875,1.21875,0.734375,2.09375,0.73046875,0.87890625,3.1796875,0.22265625,3.03125,0.09765625,2.2421875,0.34765625,2.66796875,0.25390625,0.1875,1.22265625,0.4140625,0.24609375,1.015625,0.36328125,0.89453125,0.08984375,0.05078125,0.015625,0.09375,1.01953125,0.01171875,1.8515625,0.21484375,0.55078125,0.03515625,0.54296875,0.0703125,0.00390625,0.00390625,0.01953125,0.359375,0.015625,0,5.4375,0.453125,0.32421875,0.0078125,0.01953125,0.03515625,0.01171875,0.14453125,0.015625,0.015625,0.48828125,0.03125,0.2109375,0.7421875,2.765625,0.21484375,0.5546875,0.03515625,0.04296875,0.06640625,0.02734375,1.51171875,0,0.03125,0.0234375,0.10546875,0.35546875,0.67578125,0.01953125,0.375,0.828125,0.1953125,0.14453125,0.09375,0.31640625,2.1328125,0.08984375,0.5703125,0.17578125,0.71484375,0.01171875,0.1484375,0,0.30859375,0.0546875,0,0.0078125,0.18359375,0.1796875,0.21875,0.125,0.02734375,0,0.26171875,0.01171875,0.01953125,0,0.3671875,0,0.015625,0.234375,0.046875,0.13671875,0.15625,0.0234375,0.03515625,0.00390625,0.0234375,2.38671875,0.125,0.0234375,0.17578125,0.06640625,0,0.0078125,0.11328125,0,0.015625,0,0,0.00390625,0,0.171875,0.01171875,1.6015625,0.0078125,0,0.0078125,0.00390625,0.00390625,0.0390625,0.05859375,0.046875,0.015625,0.00390625,0.00390625,0,0.1171875,0,0.03515625,0,0.02734375,0,0.0234375,0.00390625,0,0.13671875,0.00390625,0.0078125,0,0.00390625,0.04296875,0.01953125,0,0,0.0625,0.0234375,0.19921875,0.0078125,0,0.015625,0,0,0,0.0390625,0.0625,0,0
220,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,90000,21,15.5,15,170,97.14285714,222.9448,0.894117647,300,171.4285714,444.2271,0.908333333,12.5,20.95466,0.96,35,40.2121,0.757142857,5,5.0762,0.87,0.6,2066,1.03,6.96,32.5,6410,197.4546,10.9765625,19.49609375,17.5234375,1.83203125,0.4296875,0.8671875,0.15234375,13.6796875,0.6640625,0.6171875,2.21484375,0.1796875,1.8203125,0.1015625,1.51953125,0.15625,0.19921875,0.05859375,0.40625,2.66015625,0.8984375,0.12890625,0.67578125,0.16015625,0.5546875,0.55078125,0.04296875,0,0.19921875,0.328125,0.17578125,0.8359375,0.1640625,0.3828125,0.0078125,0.328125,0.06640625,0.00390625,0.015625,0.00390625,0.125,0,0.0546875,1.39453125,0.328125,0.2890625,0.02734375,0.02734375,0.09375,0,0.0546875,0.12890625,0.34375,0.2578125,0.00390625,0.109375,0.42578125,0.375,0.55078125,0.61328125,0.12109375,0.1640625,0,0.05859375,0.578125,0.04296875,0.28515625,0.015625,0.0859375,0.0625,0.1328125,0,0.16796875,0.390625,0.01171875,0.35546875,0.15625,0.4921875,1.5625,0.3671875,0.23046875,0.05859375,0.14453125,0.015625,0.07421875,0,0.2109375,0.05859375,0.00390625,0.03125,0.07421875,0.03125,0.046875,0.11328125,0.47265625,0,0.06640625,0.0078125,0.01171875,0.00390625,0.1328125,0,0.03125,0.71484375,0.01171875,0.06640625,0.0546875,0,0.6015625,0.0078125,0.03125,1.7265625,0.02734375,0.02734375,1.375,0.0390625,0.0078125,0.00390625,0.01953125,0,0.01953125,0.00390625,0.01953125,0,0.00390625,0.05859375,0.015625,0.12890625,0.09375,0,0.02734375,0.32421875,0.00390625,0.0703125,0.0546875,0.01953125,0.0234375,0.0078125,0,0.015625,0.0390625,0,0.03515625,0,0.2421875,0,0.01953125,0.0390625,0,0.08203125,0.03515625,0.0234375,0,0.04296875,0.046875,0.078125,0.00390625,0.01953125,0,0.015625,0.0703125,0.01953125,0.03125,0,0,0.0546875,0.31640625,0,0.015625,0.01171875,0
221,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,90000,21,15.5,15,170,97.14285714,222.9448,0.894117647,300,171.4285714,444.2271,0.908333333,12.5,20.95466,0.96,35,40.2121,0.757142857,5,5.0762,0.87,0.6,2066,1.17,7.08,32.5,5620,197.4546,11.640625,17.76171875,18.33984375,1.55859375,0.4140625,0.77734375,0.13671875,14.1796875,0.62109375,0.62890625,2.3125,0.15234375,1.734375,0.078125,1.25,0.22265625,0.21484375,0.03515625,0.453125,2.984375,0.85546875,0.1015625,0.6484375,0.1953125,0.55078125,0.57421875,0.01171875,0,0.1640625,0.3046875,0.203125,0.9140625,0.1640625,0.48046875,0.00390625,0.25390625,0.0859375,0,0.015625,0.01171875,0.12890625,0,0.07421875,1.7265625,0.37109375,0.34375,0.0234375,0.01171875,0.10546875,0,0.06640625,0.1328125,0.25,0.2734375,0.01171875,0.109375,0.43359375,0.390625,0.6328125,0.61328125,0.078125,0.046875,0.00390625,0.05078125,0.65625,0.05078125,0.25,0.0234375,0.08984375,0.05078125,0.08984375,0.00390625,0.1015625,0.3515625,0.015625,0.3359375,0.140625,0.390625,1.85546875,0.26171875,0.30078125,0.05078125,0.07421875,0.0078125,0.03515625,0,0.25,0.03515625,0.00390625,0.04296875,0.0546875,0.02734375,0.05859375,0.09375,0.44921875,0,0.03515625,0.01171875,0.02734375,0.0078125,0.11328125,0,0.0234375,0.76171875,0,0.0546875,0.05859375,0,0.71875,0.0078125,0.03125,1.90625,0.03125,0.01953125,1.16796875,0.0546875,0,0.01171875,0.015625,0,0.01171875,0.0078125,0.0078125,0,0,0.0078125,0.01171875,0.13671875,0.07421875,0,0.0234375,0.2890625,0,0.01953125,0.02734375,0.03125,0.03125,0,0,0.03515625,0.0234375,0,0.03125,0.00390625,0.21484375,0,0.0234375,0.04296875,0.00390625,0.13671875,0.0078125,0.015625,0,0.0234375,0.0390625,0.12109375,0,0.01953125,0,0.01953125,0.05859375,0.01953125,0.03125,0.00390625,0,0.06640625,0.24609375,0,0,0,0.0078125
222,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,90000,21,15.5,15,170,97.14285714,222.9448,0.894117647,300,171.4285714,444.2271,0.908333333,12.5,20.95466,0.96,35,40.2121,0.757142857,5,5.0762,0.87,0.6,2066,1.37,7.1,32.6,5450,197.4546,11.2421875,19.02734375,18.3359375,1.70703125,0.45703125,0.61328125,0.171875,13.72265625,0.75390625,0.6015625,2.08203125,0.12109375,1.82421875,0.07421875,1.8203125,0.21484375,0.25,0.0546875,0.41015625,2.515625,0.84765625,0.1484375,0.61328125,0.2265625,0.5859375,0.57421875,0.03125,0,0.1484375,0.3515625,0.25,0.84375,0.125,0.45703125,0.0234375,0.359375,0.0703125,0,0.01953125,0.01171875,0.15625,0.00390625,0.07421875,1.2109375,0.40234375,0.19921875,0.02734375,0.0390625,0.09375,0,0.0703125,0.12890625,0.19921875,0.21484375,0.0078125,0.1328125,0.43359375,0.34375,0.5859375,0.5546875,0.05859375,0.10546875,0,0.02734375,0.5546875,0.0234375,0.33984375,0,0.0703125,0.06640625,0.1015625,0,0.140625,0.35546875,0.0234375,0.32421875,0.17578125,0.49609375,2,0.4921875,0.34765625,0.06640625,0.16796875,0,0.0703125,0,0.2578125,0.015625,0.00390625,0.02734375,0.0703125,0.01953125,0.046875,0.08203125,0.43359375,0,0.05859375,0,0.02734375,0.0078125,0.0625,0,0.046875,0.7421875,0.0078125,0.09765625,0.06640625,0,0.67578125,0.0078125,0.05078125,1.7890625,0.0078125,0.01171875,0.8125,0.0234375,0.00390625,0.01171875,0.0078125,0,0.015625,0,0.00390625,0,0,0.0546875,0.01171875,0.1640625,0.125,0,0.01953125,0.27734375,0,0.078125,0.046875,0.00390625,0.04296875,0.00390625,0,0.015625,0.03125,0,0.03125,0,0.171875,0.0078125,0.01953125,0.04296875,0,0.09765625,0.01171875,0.0390625,0.00390625,0.02734375,0.02734375,0.08984375,0,0.02734375,0,0.0234375,0.08203125,0.0234375,0.03125,0,0,0.0390625,0.2421875,0,0.00390625,0.00390625,0.0078125
223,22.22222222,32.77777778,7.222222222,29.39,10.65714,1131,132,20469,3715900,45000,17.5,6,16.5,175,175,222.9448,0.905714286,250,250,444.2271,0.9,32.5,20.95466,0.938461538,40,40.2121,0.6875,2.5,5.0762,0.52,0.5,3710,2.13,6.72,30.3,1450,197.4546,4.7578125,16.5546875,29.30078125,1.55078125,0.21875,1.15625,0.2265625,1.8984375,0.59765625,1.34375,2.20703125,0.13671875,2.2109375,0.35546875,1.94921875,0.16796875,1.25,0.1484375,0.375,2.63671875,0.58203125,0.12109375,3.140625,0.09765625,0.73828125,0.26171875,0.01171875,0.0078125,0.15234375,1.0859375,0.0234375,1.0078125,0.109375,0.53515625,0.00390625,0.30078125,0.12890625,0.0078125,0.01171875,0.015625,0.203125,0.02734375,0.171875,0.95703125,0.3203125,0.21484375,0.0234375,0.0390625,0.14453125,0.00390625,0.078125,0.13671875,0.05078125,0.54296875,0.046875,0.47265625,0.4375,0.5859375,0.10546875,0.39453125,0.0078125,0.0703125,0.01171875,0.1171875,0.796875,0.0234375,0.5078125,0.01171875,0.0546875,0.0859375,0.25,0.05859375,0.10546875,0.27734375,0.00390625,1.08984375,0.09375,0.34375,1.12109375,0.0546875,0.22265625,0.10546875,0.29296875,0.0078125,0.12890625,0.0078125,2.07421875,0.09375,0.00390625,0.05859375,0.10546875,0.0078125,0.05078125,0.09375,0.11328125,0,0.05078125,0.00390625,0.0234375,0,0.125,0.01171875,0.11328125,1.24609375,0.0234375,0.1328125,0.03125,0.00390625,0.64453125,0.10546875,0.0703125,2.24609375,0.0234375,0.27734375,0.76953125,0.01171875,0,0,0.03125,0,0.015625,0.0234375,0.00390625,0.01171875,0,0.01171875,0.01171875,0.00390625,0.06640625,0,0.06640625,0.00390625,0,0.01171875,0.1171875,0.05078125,0.06640625,0,0.00390625,0,0.08984375,0.00390625,0.02734375,0,0.1640625,0,0.87890625,0.015625,0,0.1484375,0.05859375,0.0078125,0,0.00390625,0.0390625,0.47265625,0.00390625,0,0,0.19921875,0.49609375,0.06640625,0.0078125,0.00390625,0,0.03515625,0.03515625,0.0078125,0.01171875,0.00390625,0.0078125
