,BOD-Removal rate,COD-Removal rate,NH4-Removal rate,TN-Removal rate,TP-Removal rate,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
504,0.975,0.90512334,0.984210526,10.25516,0.833333333,47.7421875,16.94140625,0.953125,6.85546875,1.46875,0.41796875,4.171875,0.09375,6.6484375,0.73046875,1.4765625,0.54296875,0.18359375,0.1328125,0.75,0.140625,3.921875,1.4375,0.078125,0.01953125,0.08984375,0.04296875,0.33203125,0,0.015625,0.140625,0.2734375,0,0.01953125,0.1640625,0.37890625,0.03515625,0.078125,0.1953125,0.0078125,0.02734375,1.03515625,0.30859375,0.25390625,0.40625,0.04296875,0.25390625,0.0390625,0.0234375,0.046875,0.203125,0.01953125,0.78515625,0,0.05078125,0.0234375
505,0.839416058,0.5325,0.224489796,10.25516,-0.2,58.34375,20.48046875,0.51953125,3.890625,2.05859375,0.73046875,0.2109375,0.2265625,5.04296875,0.01171875,1.78515625,0.2265625,0.01171875,0.09375,0,1.390625,1.2265625,0.86328125,0.01953125,0.0078125,0,0.00390625,0.12890625,0,0.0078125,0.2421875,0.35546875,0,0,0.0078125,0.00390625,0.24609375,0,0.00390625,0.00390625,0.01171875,0.0234375,0.6328125,0.0390625,0.00390625,0.00390625,0.00390625,0.3203125,0.04296875,0.56640625,0.01171875,0.00390625,0.01953125,0,0.0546875,0.1171875
506,0.839416058,0.5325,0.224489796,10.25516,-0.2,56.05078125,21.60546875,0.4921875,3.4921875,2.265625,0.84765625,0.30078125,0.203125,5.05859375,0.015625,2.16015625,0.20703125,0.01953125,0.13671875,0,1.9921875,1.19921875,0.96875,0.0234375,0.01171875,0.00390625,0.015625,0.13671875,0,0.02734375,0.140625,0.42578125,0,0,0.015625,0.0078125,0.30859375,0,0,0,0,0.03515625,0.61328125,0.07421875,0.00390625,0.0078125,0,0.23046875,0.046875,0.59765625,0.00390625,0.01171875,0.01953125,0,0.03125,0.19140625
507,0.839416058,0.5325,0.224489796,10.25516,-0.2,57.10546875,22.55078125,0.4921875,2.75,2.296875,0.6640625,0.1875,0.20703125,5.5390625,0.00390625,2.08203125,0.26171875,0.0234375,0.12109375,0,1.609375,0.8515625,0.7421875,0.00390625,0.01171875,0,0.01171875,0.0859375,0,0.015625,0.13671875,0.484375,0.00390625,0.00390625,0.01171875,0.00390625,0.2734375,0.00390625,0,0.00390625,0.015625,0.015625,0.4609375,0.0625,0.00390625,0,0,0.25,0.02734375,0.4609375,0,0.01171875,0.01953125,0,0.0234375,0.10546875
508,0.984722222,0.951807229,0.976363636,10.25516,0.947222222,29.80078125,23.29296875,0.9296875,10.74609375,0.6171875,0.3046875,1.1171875,0.39453125,11.10546875,0.85546875,2.4765625,0.5703125,0.23046875,0.4765625,0.40234375,0.1875,3.76171875,0.7578125,0.01171875,0.078125,0.08203125,0.06640625,0.203125,0,0.0078125,0.30859375,0.64453125,0.01171875,0.05859375,1.71484375,1.08203125,0.05859375,0.59765625,2.45703125,0.00390625,0.046875,0.515625,0.2578125,1.40234375,0.4296875,0.1171875,0.10546875,0.05078125,0.0234375,0.25,0.54296875,0.0859375,0.5625,0.0546875,0.12109375,0.01953125
509,0.984722222,0.951807229,0.976363636,10.25516,0.947222222,27.2421875,24.4296875,0.72265625,11.25,0.46875,0.30859375,1.171875,0.28515625,11.109375,1.046875,2.18359375,0.4609375,0.27734375,0.6953125,0.3203125,0.16015625,5.1484375,0.95703125,0.00390625,0.0546875,0.078125,0.13671875,0.3515625,0,0.03125,0.30859375,0.4921875,0.0234375,0.046875,1.76953125,0.8515625,0.01953125,0.55859375,3.0234375,0,0.04296875,0.47265625,0.1484375,1.171875,0.4609375,0.0859375,0.13671875,0.01171875,0,0.15625,0.65625,0.12890625,0.43359375,0.05859375,0.015625,0.03125
510,0.984722222,0.951807229,0.976363636,10.25516,0.947222222,29.0859375,23.8671875,0.92578125,10.9296875,0.46875,0.27734375,0.99609375,0.28125,10.44140625,0.9453125,2.23828125,0.609375,0.27734375,0.5625,0.34765625,0.15625,4.8203125,0.7421875,0.00390625,0.08203125,0.0703125,0.08984375,0.27734375,0,0.02734375,0.3359375,0.4765625,0.015625,0.07421875,1.85546875,1.05078125,0.01953125,0.828125,2.9375,0,0.06640625,0.43359375,0.0390625,1.3515625,0.34765625,0.12890625,0.1640625,0.01171875,0.0078125,0.1640625,0.5390625,0.13671875,0.3671875,0.0859375,0.00390625,0.03515625
511,0.97260274,0.892703863,0.790322581,10.25516,0.853658537,30.671875,18.7265625,0.9921875,12.9375,0.703125,1.5703125,2.20703125,0.1875,11.55859375,2.33984375,1.72265625,0.48828125,0.17578125,1.0078125,0.69140625,0.11328125,1.671875,0.6171875,0.0078125,0.1875,0,0.046875,1.6328125,0,0.05078125,0.29296875,0.48046875,0.00390625,0.92578125,0.65625,0.53515625,0.01953125,2.203125,0.4453125,0.00390625,0.08984375,0.1171875,0.4921875,0.47265625,1.14453125,0.28125,0.359375,0.02734375,0.0390625,0.109375,0.78515625,0.03515625,0.0625,0,0.0859375,0.0234375
512,0.97260274,0.892703863,0.790322581,10.25516,0.853658537,32.0078125,15.62109375,0.8671875,15.17578125,0.61328125,1.6171875,2.515625,0.12109375,9.5,2.69921875,1.484375,0.47265625,0.17578125,0.74609375,0.61328125,0.08984375,2.58203125,0.59765625,0.01171875,0.17578125,0.015625,0.0546875,2.47265625,0,0.06640625,0.26171875,0.41796875,0.00390625,1.5,0.53125,0.47265625,0.01171875,2.4921875,0.72265625,0.0078125,0.11328125,0.12890625,0.203125,0.42578125,0.99609375,0.19921875,0.23046875,0.03515625,0.0625,0.03515625,0.62890625,0.0546875,0.0390625,0.00390625,0.10546875,0.01953125
513,0.97260274,0.892703863,0.790322581,10.25516,0.853658537,27.7578125,19.65234375,1.140625,15.09375,0.7734375,1.96875,2.140625,0.1796875,11.23828125,2.109375,1.84765625,0.64453125,0.27734375,1.15625,0.73046875,0.10546875,1.79296875,0.69140625,0.00390625,0.2734375,0.015625,0.0859375,1.1484375,0,0.09765625,0.33203125,0.48828125,0.0078125,0.91015625,0.65625,0.4375,0.0078125,1.81640625,0.44140625,0.015625,0.12109375,0.13671875,0.4375,0.41015625,0.98828125,0.38671875,0.203125,0.02734375,0.04296875,0.02734375,0.91015625,0.078125,0.05859375,0.00390625,0.078125,0.05078125
514,0.871794872,0.681632653,0.9,10.25516,0.916666667,50.26171875,20.51953125,0.2265625,7.1796875,0.56640625,0.67578125,2.34765625,0.140625,3.6796875,0.6171875,1.0546875,0.390625,0.1796875,0.27734375,0.2734375,0.17578125,2.54296875,0.8515625,0.01171875,0.02734375,0.00390625,0.046875,0.86328125,0,0.015625,0.23828125,0.05078125,0.00390625,0.16796875,0.40234375,0.26171875,0.06640625,0.12109375,0.05859375,0.0234375,2.62109375,0.49609375,0.51953125,0.5234375,0.2265625,0.07421875,0.4375,0.375,0.03125,0.12890625,0.03125,0.03125,0.0703125,0,0.04296875,0.06640625
515,0.871794872,0.681632653,0.9,10.25516,0.916666667,53.05859375,18.4375,0.203125,7.14453125,0.4375,0.58203125,2.453125,0.1171875,3.6015625,0.49609375,0.8984375,0.4375,0.09765625,0.203125,0.30078125,0.1015625,3.109375,0.71484375,0.00390625,0.02734375,0.0078125,0.07421875,0.98046875,0,0.01171875,0.2109375,0.01171875,0,0.16796875,0.37109375,0.13671875,0.046875,0.15625,0.0546875,0.00390625,2.53125,0.32421875,0.3515625,0.63671875,0.2890625,0.05078125,0.4375,0.296875,0.01171875,0.171875,0.01953125,0.03515625,0.0703125,0,0.0625,0.05078125
516,0.871794872,0.681632653,0.9,10.25516,0.916666667,49.01171875,20.16015625,0.203125,8.140625,0.41796875,0.48046875,2.95703125,0.08984375,3.7265625,0.69140625,1.00390625,0.328125,0.09765625,0.203125,0.34375,0.09765625,3.125,0.84765625,0,0.0390625,0.00390625,0.08203125,0.87890625,0,0.00390625,0.19140625,0.05078125,0,0.22265625,0.421875,0.23046875,0.0625,0.2109375,0.0546875,0.01171875,2.6640625,0.36328125,0.25,0.6953125,0.296875,0.1171875,0.58984375,0.30859375,0.015625,0.109375,0.0234375,0.0234375,0.046875,0,0.05859375,0.046875
517,0.933333333,0.938461538,0.953488372,10.25516,0.916666667,22.04296875,24.24609375,1.31640625,18.66796875,1,0.87109375,2.671875,0.3125,4.8359375,2.05859375,0.92578125,0.21875,0.30078125,0.3125,0.9765625,0.12890625,2.6171875,0.3125,0.046875,0.28515625,0.0390625,0.1171875,0.82421875,0.08984375,0.05078125,0.265625,0.43359375,0,2.3515625,2.5234375,0.4765625,0.03515625,3.76171875,0.1484375,0.015625,0.28125,0.1640625,0.1015625,1.43359375,1.23828125,0.71875,0.1640625,0.04296875,0.015625,0.08984375,0.234375,0.1328125,0.04296875,0,0.01171875,0.046875
518,0.933333333,0.938461538,0.953488372,10.25516,0.916666667,21.40625,24.2265625,1.171875,18.23046875,1.1640625,1.12890625,2.74609375,0.30859375,4.24609375,2.80078125,1.01171875,0.26953125,0.265625,0.3125,0.890625,0.1484375,2.8359375,0.328125,0.0625,0.24609375,0.04296875,0.0859375,0.93359375,0.15625,0.046875,0.28125,0.4453125,0,2.640625,2.484375,0.34765625,0.04296875,3.77734375,0.24609375,0.0078125,0.2578125,0.1953125,0.1640625,1.45703125,1.1484375,0.66796875,0.1640625,0.0234375,0.046875,0.09765625,0.234375,0.12109375,0.02734375,0.00390625,0.015625,0.03515625
519,0.933333333,0.938461538,0.953488372,10.25516,0.916666667,23.90625,23.0703125,1.36328125,18.48828125,1.17578125,1.078125,2.703125,0.25,4.390625,2.44921875,0.94921875,0.265625,0.25390625,0.26953125,0.9453125,0.15625,2.07421875,0.32421875,0.0703125,0.24609375,0.05078125,0.109375,0.8515625,0.0859375,0.0546875,0.32421875,0.34765625,0,2.1640625,2.34765625,0.35546875,0.078125,3.703125,0.2421875,0,0.28125,0.21875,0.19921875,1.23828125,1.1640625,0.71875,0.15625,0.0625,0.23046875,0.09375,0.2578125,0.11328125,0.04296875,0,0.015625,0.0625
520,0.986440678,0.897790055,0.939130435,10.25516,0.894736842,53.5234375,22.109375,0.984375,5.80859375,0.75,0.203125,0.3984375,1.4609375,3.87890625,0.34765625,0.8203125,2.91796875,0.09375,0.109375,0.0625,0.125,0.21875,0.40234375,0,0.015625,0.01171875,0.06640625,0.1015625,0,0.0078125,0.078125,0.26171875,0,0.0078125,0.078125,0.5,0.01953125,0.15625,0.0234375,0,0.015625,0.09375,0.93359375,0.3203125,0.1484375,0,0.0546875,0.02734375,0.10546875,0.00390625,1.86328125,0.0078125,0.83203125,0.03125,0,0.01953125
521,0.986440678,0.897790055,0.939130435,10.25516,0.894736842,52.16796875,23.0625,1,5.90234375,0.84375,0.20703125,0.375,1.32421875,4.39453125,0.234375,0.8046875,2.97265625,0.12109375,0.12109375,0.06640625,0.13671875,0.29296875,0.3359375,0,0.00390625,0.01953125,0.04296875,0.078125,0,0.0078125,0.09765625,0.25390625,0,0.00390625,0.140625,0.55078125,0.01171875,0.109375,0.01953125,0,0.00390625,0.08984375,0.6171875,0.421875,0.12109375,0,0.05859375,0.04296875,0.11328125,0,1.92578125,0.0078125,0.84765625,0.01953125,0,0.02734375
522,0.986440678,0.897790055,0.939130435,10.25516,0.894736842,54.55859375,22.3125,1.0703125,5.671875,0.7734375,0.1796875,0.43359375,1.2734375,4.20703125,0.234375,0.68359375,2.9140625,0.12109375,0.08984375,0.09375,0.1640625,0.1796875,0.3203125,0.00390625,0.0234375,0,0.078125,0.11328125,0,0.00390625,0.06640625,0.19921875,0.00390625,0,0.08203125,0.39453125,0.00390625,0.08984375,0.0234375,0,0,0.0546875,0.53515625,0.484375,0.1328125,0,0.03125,0.0078125,0.0390625,0.0078125,1.53515625,0.01953125,0.7578125,0.015625,0.00390625,0.0078125
523,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,55.9140625,13.52734375,0.53515625,9.83203125,0.171875,0.77734375,1.46875,0.08984375,5.88671875,0.3359375,1.12109375,0.37890625,0.15234375,0.27734375,0.0234375,0.3046875,1.26171875,0.27734375,0.00390625,0.1015625,0.06640625,0.0703125,0.76171875,0,0.0078125,0.04296875,0.296875,0.00390625,0.015625,0.23828125,0.5,0.00390625,1.3515625,0.1328125,0.015625,0.00390625,0.2578125,0.7421875,1.25,0.34765625,0.1015625,0.2265625,0.0078125,0.01953125,0.00390625,0.77734375,0.03515625,0.2578125,0,0,0.01953125
524,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,58.640625,12.9296875,0.4609375,9.65625,0.1015625,0.6171875,1.375,0.10546875,5.453125,0.3671875,1.03515625,0.35546875,0.16796875,0.27734375,0.03515625,0.30078125,1.0546875,0.25,0.00390625,0.08984375,0.078125,0.07421875,0.67578125,0,0.0078125,0.0390625,0.22265625,0,0.01953125,0.234375,0.51171875,0.01171875,1.25390625,0.125,0.0078125,0,0.203125,0.4609375,1.10546875,0.40234375,0.0703125,0.21875,0.0078125,0.03515625,0.01171875,0.6796875,0.046875,0.203125,0,0.00390625,0.01171875
525,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,56.16796875,13.7734375,0.54296875,10.26953125,0.15625,0.66796875,1.34765625,0.140625,5.8125,0.453125,1.15625,0.37890625,0.16796875,0.29296875,0.03515625,0.34765625,1.1015625,0.30078125,0.01171875,0.09765625,0.0625,0.0625,0.7265625,0,0.00390625,0.02734375,0.29296875,0,0.0234375,0.25390625,0.48828125,0.01953125,1.08203125,0.15234375,0.0078125,0.0078125,0.22265625,0.4453125,1.16796875,0.41015625,0.07421875,0.21484375,0.015625,0.0234375,0,0.7265625,0.0390625,0.22265625,0,0,0.00390625
526,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,55.96484375,14.71484375,0.40234375,9.87109375,0.43359375,0.75390625,1.26171875,0.07421875,6.93359375,0.3828125,1.125,0.4296875,0.125,0.1171875,0.0390625,0.3203125,0.8046875,0.5078125,0.00390625,0.02734375,0.0234375,0.0703125,0.3828125,0,0,0.1015625,0.22265625,0,0.015625,0.24609375,0.40625,0.01953125,0.19140625,0.15625,0.01171875,0.00390625,0.59765625,1.1875,0.58203125,0.34765625,0.06640625,0.09375,0.01953125,0.0390625,0,0.546875,0.0703125,0.21484375,0,0.0078125,0.08203125
527,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,51,16.40234375,0.86328125,10.2265625,0.40625,0.60546875,1.51171875,0.1328125,8.80859375,0.51171875,1.21484375,0.42578125,0.16796875,0.109375,0.05078125,0.45703125,0.79296875,0.45703125,0,0.0234375,0.05078125,0.05078125,0.42578125,0,0.00390625,0.1171875,0.3984375,0,0.02734375,0.27734375,0.4453125,0.00390625,0.21875,0.19921875,0.01171875,0,0.53125,0.64453125,0.91015625,0.3515625,0.10546875,0.08984375,0.01953125,0.01953125,0,0.6171875,0.078125,0.1875,0.00390625,0,0.04296875
528,0.989473684,0.935344828,0.997156398,0.966666667,0.975510204,57.06640625,13.92578125,0.52734375,9.390625,0.34765625,0.6328125,1.2578125,0.07421875,8.21484375,0.3671875,1.1015625,0.4140625,0.18359375,0.1328125,0.01171875,0.35546875,0.58203125,0.33984375,0,0.01171875,0.03125,0.046875,0.38671875,0,0,0.10546875,0.29296875,0.00390625,0.015625,0.21484375,0.34375,0.0078125,0.1328125,0.16015625,0,0.0078125,0.51953125,0.34375,0.89453125,0.4375,0.10546875,0.1015625,0.0078125,0.015625,0,0.6015625,0.046875,0.1875,0,0.00390625,0.046875
529,6.525154,0.961206897,2.475801,10.25516,1.360973,21.07421875,28.84375,0.4765625,13.09375,0.5625,0.5078125,1.41015625,0.12109375,20.13671875,0.65234375,1.06640625,0.54296875,0.09375,0.32421875,0.65234375,0.1875,1.23828125,0.4375,0.01171875,0.01171875,0.01171875,0.04296875,0.5234375,0.00390625,0.00390625,0.13671875,0.109375,0,0.1015625,1.29296875,0.78125,0.015625,1.99609375,0.1875,0.02734375,0.25,0.15625,0.73046875,0.90234375,0.8984375,0.05859375,0.07421875,0.015625,0.02734375,0.01171875,0.09375,0.01171875,0.02734375,0,0.02734375,0.03515625
530,6.525154,0.945454545,2.475801,10.25516,1.360973,45.87109375,24.3359375,0.77734375,8.7578125,2.30078125,1.8828125,1.27734375,0.2421875,1.734375,0.79296875,0.953125,0.3125,0.08984375,0.09765625,0.29296875,0.51953125,1.11328125,0.67578125,0.0703125,0.08984375,0.0703125,0.0546875,0.33984375,0.04296875,0.015625,0.140625,0.21875,0.06640625,0.48828125,0.69140625,0.15625,1.0078125,0.76171875,0.06640625,0.1953125,0.3359375,0.2578125,0.51171875,0.53125,0.375,0.171875,0.02734375,0.53515625,0.11328125,0.1796875,0.140625,0.02734375,0.0625,0.00390625,0.1640625,0.05859375
531,6.525154,0.945454545,2.475801,10.25516,1.360973,59.7109375,21.99609375,0.49609375,4.5625,1.99609375,1.38671875,0.453125,0.19140625,0.734375,0.19140625,0.94140625,0.54296875,0.01953125,0.02734375,0.015625,0.42578125,0.62109375,0.66015625,0.01171875,0,0.04296875,0.0078125,0.15234375,0.00390625,0,0.046875,0.046875,0.03125,0.00390625,0.02734375,0.046875,0.77734375,0.02734375,0.03125,0.07421875,0.1328125,0.21484375,2.07421875,0.203125,0.02734375,0,0.00390625,0.4609375,0.05078125,0.09765625,0.01171875,0.015625,0.05859375,0,0.24609375,0.09765625
532,6.525154,0.945454545,2.475801,10.25516,1.360973,59.03125,22.890625,0.46875,4.23828125,1.87109375,1.328125,0.41796875,0.29296875,0.6484375,0.1953125,0.74609375,0.671875,0.01953125,0.0234375,0.0546875,0.53125,0.64453125,0.78125,0.03515625,0.0078125,0.015625,0.02734375,0.08203125,0.01171875,0.00390625,0.0625,0.04296875,0.0390625,0.00390625,0,0.04296875,0.859375,0.0390625,0.03125,0.05078125,0.12109375,0.19140625,2.3984375,0.1484375,0.0234375,0.0078125,0,0.48046875,0.046875,0.04296875,0.0078125,0.0078125,0.05078125,0,0.21484375,0.046875
533,6.525154,0.945454545,2.475801,10.25516,1.360973,58.6328125,30.35546875,0.1953125,2.87109375,1.015625,0.671875,0.59765625,0.07421875,0.37890625,0.25390625,0.61328125,0.24609375,0.0078125,0.03515625,0.01953125,0.17578125,0.6015625,0.48828125,0.01171875,0.00390625,0.0078125,0.04296875,0.23828125,0.00390625,0,0.01953125,0.015625,0,0.0625,0.00390625,0.04296875,0.2265625,0.02734375,0.00390625,0.01171875,0.046875,0.21484375,1.44140625,0.08203125,0,0,0.0078125,0.09375,0.02734375,0.02734375,0.01171875,0.00390625,0.01171875,0,0.0703125,0.00390625
534,6.525154,0.945454545,2.475801,10.25516,1.360973,25.37109375,33.23046875,3.04296875,3.50390625,7.1328125,2.30859375,7.2578125,0.375,0.8203125,0.21484375,0.71875,0.31640625,0.1875,0.08984375,0.3671875,0.10546875,1.09375,2.19921875,0.3046875,0.19921875,0.40625,0.01171875,0.21875,0.4375,0.00390625,0.28125,0.03125,1.29296875,0.05078125,0,0.01171875,2.92578125,0.0546875,0.01171875,0.265625,0.671875,0.25390625,0.23046875,0.15625,0.0390625,0.015625,0.015625,0.76953125,0.0234375,0.546875,0.609375,0.0625,0.046875,0.0234375,1.359375,0.33203125
535,6.525154,0.945454545,2.475801,10.25516,1.360973,58.3515625,29.34375,0.2421875,3.4140625,1.0703125,0.6796875,0.57421875,0.0703125,0.30859375,0.30078125,0.796875,0.3046875,0.03125,0.02734375,0.0234375,0.16015625,0.74609375,0.60546875,0.01171875,0,0.00390625,0.046875,0.37890625,0.0078125,0,0.0390625,0.0078125,0.0078125,0.078125,0.0078125,0.0390625,0.2421875,0.04296875,0.00390625,0.00390625,0.03125,0.1640625,1.4140625,0.0703125,0.01953125,0,0.00390625,0.1015625,0.0625,0.02734375,0.01953125,0.01171875,0.015625,0,0.05859375,0.02734375
536,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,19.5234375,48.28125,1.72265625,4.9296875,1.99609375,0.78515625,4.01171875,0.53125,2.67578125,0.8125,0.328125,0.47265625,0.18359375,0.203125,0.44921875,0.390625,0.42578125,0.140625,0.859375,0.08203125,0.27734375,0.375,0.953125,0.01953125,0.00390625,0.140625,0.33203125,0.1640625,0.70703125,2.48046875,0.34375,0.01953125,1.05859375,0.13671875,0.109375,0.87890625,0.30078125,0.28125,0.4140625,0.49609375,0.20703125,0.0234375,0.0546875,0.02734375,0.0546875,0.265625,0.265625,0.52734375,0.04296875,0.015625,0.21875
537,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,22.125,43.8125,1.625,5.37109375,2.12109375,0.7109375,4.28515625,0.546875,2.8515625,1.0234375,0.34375,0.5703125,0.171875,0.25,0.66015625,0.33203125,0.61328125,0.0703125,0.6953125,0.10546875,0.23828125,0.3828125,1.29296875,0.00390625,0.01171875,0.1328125,0.3046875,0.1171875,0.734375,2.9296875,0.4296875,0.0234375,1.08203125,0.16796875,0.1015625,0.57421875,0.34765625,0.046875,0.45703125,0.65625,0.2109375,0.01953125,0.046875,0.015625,0.0234375,0.2890625,0.2734375,0.50390625,0.0546875,0.015625,0.2265625
538,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,21.91796875,42.83984375,1.61328125,5.66796875,2.078125,1.23828125,4.625,0.48828125,2.390625,1.39453125,0.40234375,0.49609375,0.16015625,0.1953125,0.4609375,0.375,0.86328125,0.1640625,0.58984375,0.1015625,0.2265625,0.21484375,1.96484375,0.0078125,0.00390625,0.1484375,0.32421875,0.0703125,1.20703125,2.6171875,0.328125,0.0078125,1.234375,0.15234375,0.0703125,0.52734375,0.25390625,0.05859375,0.3984375,0.7421875,0.16796875,0.0390625,0.015625,0.015625,0.0546875,0.19921875,0.2421875,0.39453125,0.0390625,0.01171875,0.19921875
539,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,18.02734375,58.07421875,1.375,2.8203125,1.8125,0.75,2.56640625,0.98046875,1.421875,0.53515625,0.29296875,0.7421875,0.06640625,0.19140625,0.28125,0.6484375,0.234375,0.20703125,0.2890625,0.05859375,0.15234375,0.2890625,0.52734375,0.03515625,0.0078125,0.07421875,0.11328125,0.171875,0.25,1.34375,0.14453125,0.01953125,0.3203125,0.0390625,0.07421875,0.578125,0.40625,1.45703125,0.09375,0.19921875,0.12109375,0.03515625,0.078125,0.09375,0.0546875,1.1953125,0.18359375,0.41015625,0.015625,0.078125,0.0625
540,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,18.19921875,62.73046875,1.28515625,2.421875,1.65234375,0.36328125,1.578125,1.02734375,1.61328125,0.3359375,0.25390625,0.83203125,0.03515625,0.203125,0.296875,0.58203125,0.140625,0.0703125,0.3359375,0.08203125,0.24609375,0.3046875,0.19140625,0.04296875,0.00390625,0.12890625,0.06640625,0.12890625,0.09375,0.84765625,0.171875,0.01953125,0.08984375,0.03125,0.03515625,0.34375,0.31640625,0.43359375,0.08984375,0.12890625,0.0703125,0.04296875,0.0625,0.0703125,0.05078125,1.23828125,0.1171875,0.46875,0.0234375,0.0390625,0.0625
541,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,17.203125,65.3046875,1.2265625,2.21875,1.55859375,0.28125,1.44140625,1.109375,1.26953125,0.37109375,0.31640625,0.75,0.06640625,0.234375,0.25390625,0.5625,0.078125,0.10546875,0.2734375,0.0625,0.23046875,0.35546875,0.15234375,0.0234375,0.01171875,0.078125,0.06640625,0.14453125,0.06640625,0.94921875,0.20703125,0.01953125,0.06640625,0.04296875,0.0390625,0.38671875,0.23828125,0.4765625,0.07421875,0.11328125,0.046875,0.03125,0.0625,0.03125,0.03125,0.74609375,0.109375,0.42578125,0.01953125,0.0234375,0.04296875
542,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,23.4765625,40.9296875,1.9453125,6.05078125,2.625,0.54296875,4.51171875,0.765625,3.765625,1.07421875,0.54296875,0.7421875,0.16015625,0.26171875,0.94140625,0.51953125,0.6328125,0.0703125,0.65234375,0.125,0.30859375,0.41015625,1.28515625,0.0234375,0.0078125,0.1171875,0.32421875,0.15625,0.69140625,1.8046875,0.58984375,0.02734375,0.22265625,0.19921875,0.0703125,0.43359375,0.3125,0.09375,0.6328125,0.4609375,0.109375,0.04296875,0.02734375,0.015625,0.05859375,0.29296875,0.25390625,0.51171875,0.03515625,0.02734375,0.1171875
543,0.950943396,0.922520661,-0.029411765,0.666666667,1.360973,24.06640625,41.84375,1.5625,5.234375,2.125,0.6875,3.4296875,0.875,3.73828125,0.87109375,0.953125,0.796875,0.2421875,0.29296875,0.78515625,0.37109375,0.70703125,0.1640625,0.53125,0.11328125,0.234375,0.3125,0.765625,0.0546875,0,0.32421875,0.3671875,0.18359375,0.37109375,1.765625,0.46484375,0.05078125,1.01953125,0.35546875,0.08203125,0.20703125,0.23828125,0.3671875,0.45703125,0.33203125,0.24609375,0.04296875,0.04296875,0.01953125,0.0703125,1.1328125,0.25,0.6796875,0.09375,0.03125,0.046875
544,0.985204082,0.992170819,2.475801,0.612903226,1.360973,19.71484375,51.0546875,1.0546875,7.2578125,1.390625,0.7578125,2.46875,0.6875,1.515625,0.9609375,1.1953125,0.5859375,0.29296875,0.2109375,0.23046875,0.87109375,0.7421875,0.19921875,0.015625,0.4140625,0.08984375,0.57421875,0.484375,0.015625,0.02734375,0.390625,0.10546875,0.00390625,0.07421875,0.921875,0.12109375,0.17578125,1.6484375,0.078125,0.0625,0.69921875,0.23046875,0.65234375,0.08984375,0.12890625,0.1171875,0.20703125,0.10546875,0.0703125,0.07421875,0.53515625,0.2265625,0.15625,0.03515625,0.08203125,0.1953125
545,0.985204082,0.992170819,2.475801,0.612903226,1.360973,21.20703125,44.4296875,1.06640625,10.65625,1.6171875,1.02734375,2.8203125,0.546875,1.6640625,1.140625,1.15234375,0.66796875,0.296875,0.15234375,0.16796875,0.73828125,1.1796875,0.203125,0.03515625,0.6328125,0.0625,0.515625,0.91015625,0.03125,0.03125,0.44140625,0.18359375,0.0078125,0.11328125,0.6015625,0.140625,0.12890625,1.9453125,0.015625,0.05859375,0.578125,0.3125,0.87890625,0.02734375,0.08984375,0.0859375,0.1953125,0.125,0.078125,0.1328125,0.375,0.17578125,0.046875,0.03125,0.05078125,0.2265625
546,0.985204082,0.992170819,2.475801,0.612903226,1.360973,23.53515625,43.3125,1.26953125,10.6796875,1.50390625,0.75,2.44921875,0.5390625,1.62109375,0.97265625,1.12109375,0.67578125,0.15625,0.16796875,0.21875,0.734375,1.12109375,0.20703125,0.0234375,0.52734375,0.05078125,0.4296875,0.921875,0.01953125,0.046875,0.5078125,0.15234375,0.015625,0.078125,0.63671875,0.10546875,0.14453125,2.1796875,0.01171875,0.046875,0.70703125,0.26171875,0.4921875,0.04296875,0.125,0.08203125,0.1796875,0.125,0.08203125,0.15234375,0.2890625,0.2265625,0.015625,0.03515625,0.0390625,0.2109375
